unique_key,case_number,date,block,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,latitude,longitude,year
13172384,JG378607,2023-08-11 14:35:00.000000 UTC,001XX N MICHIGAN AVE,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",SMALL RETAIL STORE,true,false,111,1,34,32,08B,41.883643552,-87.624419496,2023
13276137,JG502918,2023-11-13 13:15:00.000000 UTC,001XX N WABASH AVE,BATTERY,SIMPLE,SIDEWALK,false,false,111,1,34,32,08B,41.885433199,-87.626265286,2023
12984870,JG155021,2023-02-16 16:10:00.000000 UTC,001XX N WABASH AVE,BATTERY,SIMPLE,RESTAURANT,false,false,111,1,42,32,08B,41.885301485,-87.626266739,2023
13099278,JG291695,2023-06-07 11:32:00.000000 UTC,001XX N STATE ST,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",CTA PLATFORM,true,false,111,1,42,32,04B,41.885481891,-87.627935689,2023
13053188,JG236699,2023-04-25 11:18:00.000000 UTC,0000X E LAKE ST,ASSAULT,SIMPLE,STREET,false,false,111,1,42,32,08A,41.885753285,-87.626996239,2023
13183628,JG392185,2023-08-21 17:50:00.000000 UTC,001XX N WABASH AVE,ASSAULT,SIMPLE,RESTAURANT,false,false,111,1,42,32,08A,41.885301485,-87.626266739,2023
13263055,JG487308,2023-09-18 12:00:00.000000 UTC,001XX N STATE ST,THEFT,OVER $500,OTHER (SPECIFY),false,false,111,1,42,32,06,41.884650262,-87.627915459,2023
13317280,JG552533,2023-12-23 18:14:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,34,32,06,41.883500187,-87.627876698,2023
13010448,JG185654,2023-03-14 17:06:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,41.883500187,-87.627876698,2023
13012317,JG188246,2023-03-16 18:42:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,32,06,41.883500187,-87.627876698,2023
13048712,JG230960,2023-03-24 10:25:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,42,32,06,41.883500187,-87.627876698,2023
13062810,JG248363,2023-05-02 13:23:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,111,1,34,32,06,41.883475491,-87.627876969,2023
13081390,JG271005,2023-05-22 19:08:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,34,32,06,41.883500187,-87.627876698,2023
13102569,JG295848,2023-06-10 15:31:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,111,1,34,32,06,41.883500187,-87.627876698,2023
13117140,JG312181,2023-06-19 19:15:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,34,32,06,41.883500187,-87.627876698,2023
13117339,JG313336,2023-06-23 18:44:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,111,1,34,32,06,41.883500187,-87.627876698,2023
13153940,JG356810,2023-07-26 12:25:00.000000 UTC,001XX N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,34,32,06,41.883500187,-87.627876698,2023
13283751,JG511132,2023-11-19 14:30:00.000000 UTC,0000X W WASHINGTON ST,THEFT,POCKET-PICKING,OTHER (SPECIFY),false,false,111,1,42,32,06,41.883210775,-87.629906972,2023
13100695,JG293150,2023-05-30 17:15:00.000000 UTC,0000X E WACKER PL,THEFT,FROM BUILDING,HOTEL / MOTEL,false,false,111,1,42,32,06,41.886813267,-87.625328278,2023
13121360,JG318150,2023-06-27 12:53:00.000000 UTC,001XX N WABASH AVE,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,true,false,111,1,42,32,14,41.885367342,-87.626266013,2023
13010787,JG186133,2023-03-14 11:30:00.000000 UTC,0000X N WABASH AVE,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,112,1,42,32,03,41.882529537,-87.626223856,2023
13037369,JG217327,2023-04-10 08:03:00.000000 UTC,001XX S STATE ST,BATTERY,SIMPLE,BANK,false,false,112,1,42,32,08B,41.880579428,-87.627732563,2023
13233905,JG452228,2023-10-02 15:00:00.000000 UTC,0000X N WABASH AVE,THEFT,OVER $500,STREET,false,false,112,1,34,32,06,41.882422496,-87.626221364,2023
13277217,JG504335,2023-11-14 18:00:00.000000 UTC,001XX S CLARK ST,THEFT,$500 AND UNDER,RESTAURANT,false,false,112,1,34,32,06,41.879890416,-87.630832031,2023
13239273,JG457629,2023-10-03 12:27:00.000000 UTC,0000X N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,112,1,34,32,06,41.882394062,-87.627844798,2023
13280868,JG508436,2023-11-17 18:30:00.000000 UTC,0000X W MONROE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,112,1,34,32,06,41.880704482,-87.630224558,2023
13310901,JG544452,2023-12-14 17:08:00.000000 UTC,0000X N STATE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,112,1,34,32,06,41.882394062,-87.627844798,2023
12967402,JG133782,2023-01-29 12:40:00.000000 UTC,0000X N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,112,1,42,32,06,41.882539542,-87.627850543,2023
13076198,JG263732,2023-05-13 08:40:00.000000 UTC,0000X S STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,112,1,34,32,06,41.88171846,-87.627760426,2023
13102354,JG295421,2023-06-10 09:14:00.000000 UTC,001XX S MICHIGAN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,112,1,34,32,06,41.880366516,-87.6243529,2023
13102359,JG294228,2023-06-09 11:19:00.000000 UTC,001XX S MICHIGAN AVE,THEFT,RETAIL THEFT,DRUG STORE,false,false,112,1,34,32,06,41.880366516,-87.6243529,2023
13106076,JG300021,2023-06-13 20:15:00.000000 UTC,0000X S STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,112,1,34,32,06,41.88171846,-87.627760426,2023
13125800,JG322800,2023-06-30 18:34:00.000000 UTC,0000X N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,112,1,34,32,06,41.882470918,-87.627847625,2023
13136131,JG335814,2023-07-04 10:38:00.000000 UTC,0000X N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,112,1,34,32,06,41.882394062,-87.627844798,2023
13164611,JG368576,2023-07-28 12:10:00.000000 UTC,0000X N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,112,1,34,32,06,41.882394062,-87.627844798,2023
12955599,JG119037,2023-01-15 16:30:00.000000 UTC,0000X N DEARBORN ST,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,112,1,42,32,06,41.882381731,-87.629412971,2023
12964400,JG130393,2023-01-14 14:18:00.000000 UTC,0000X E WASHINGTON ST,THEFT,FROM BUILDING,APARTMENT,false,false,112,1,42,32,06,41.883221363,-87.625823296,2023
13058784,JG243399,2023-04-30 22:05:00.000000 UTC,002XX S DEARBORN ST,ROBBERY,ARMED - HANDGUN,CTA PLATFORM,false,false,113,1,34,32,03,41.87900312,-87.629339891,2023
13261929,JG484686,2023-10-30 13:45:00.000000 UTC,004XX S STATE ST,BATTERY,SIMPLE,LIBRARY,false,false,113,1,4,32,08B,41.876607964,-87.627644063,2023
13029077,JG208015,2023-04-02 06:11:00.000000 UTC,002XX S STATE ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA BUS,true,false,113,1,42,32,04A,41.879297705,-87.627706271,2023
13154230,JG357346,2023-07-26 17:00:00.000000 UTC,003XX S PLYMOUTH CT,ASSAULT,SIMPLE,RESIDENCE,false,false,113,1,4,32,08A,41.877726094,-87.628737019,2023
13056471,JG239526,2023-04-27 13:00:00.000000 UTC,0000X E ADAMS ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,113,1,34,32,06,41.879499198,-87.627002693,2023
13181270,JG389313,2023-08-18 13:45:00.000000 UTC,002XX S STATE ST,THEFT,OVER $500,SIDEWALK,false,false,113,1,34,32,06,41.878638996,-87.627691486,2023
13047779,JG230225,2023-04-19 18:30:00.000000 UTC,004XX S STATE ST,THEFT,$500 AND UNDER,STREET,false,false,113,1,4,32,06,41.876607964,-87.627644063,2023
13180404,JG387735,2023-08-04 21:10:00.000000 UTC,002XX S MICHIGAN AVE,THEFT,POCKET-PICKING,PARK PROPERTY,false,false,113,1,34,32,06,41.879027236,-87.624338328,2023
12981832,JG146900,2023-02-09 12:30:00.000000 UTC,002XX S DEARBORN ST,CRIMINAL DAMAGE,TO VEHICLE,AUTO / BOAT / RV DEALERSHIP,false,false,113,1,42,32,14,41.87912116,-87.62934594,2023
13039034,JG219649,2023-04-11 20:04:00.000000 UTC,002XX E MONROE DR,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,false,false,114,1,42,32,03,41.880868621,-87.621233382,2023
13174011,JG380571,2023-08-13 02:00:00.000000 UTC,003XX N COLUMBUS DR,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,false,false,114,1,42,32,08B,41.887201788,-87.620703992,2023
13166546,JG371798,2023-08-03 21:15:00.000000 UTC,002XX E BALBO DR,BATTERY,SIMPLE,PARK PROPERTY,false,false,114,1,4,32,08B,41.873192061,-87.62197216,2023
13126653,JG324422,2023-07-02 01:45:00.000000 UTC,003XX E RANDOLPH ST,THEFT,OVER $500,LAKEFRONT / WATERFRONT / RIVERBANK,false,false,114,1,42,32,06,41.884335468,-87.619164088,2023
13165206,JG370172,2023-08-04 17:50:00.000000 UTC,003XX E RANDOLPH ST,THEFT,OVER $500,PARK PROPERTY,false,false,114,1,42,32,06,41.884333364,-87.619266937,2023
13168694,JG374387,2023-08-06 20:00:00.000000 UTC,003XX E BALBO DR,THEFT,OVER $500,PARK PROPERTY,false,false,114,1,42,32,06,41.873236555,-87.618971893,2023
13188870,JG398298,2023-08-26 08:45:00.000000 UTC,002XX N COLUMBUS DR,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,114,1,42,32,06,41.886370204,-87.620691199,2023
13196215,JG407187,2023-08-05 00:00:00.000000 UTC,003XX E RANDOLPH ST,THEFT,OVER $500,PARK PROPERTY,false,false,114,1,42,32,06,41.884335468,-87.619164088,2023
13322849,JG559087,2023-12-29 20:10:00.000000 UTC,0000X N MICHIGAN AVE,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,114,1,42,32,14,41.882526427,-87.624384106,2023
12960873,JG126126,2023-01-23 06:00:00.000000 UTC,001XX E LAKE ST,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,false,false,114,1,42,32,14,41.885772345,-87.623411755,2023
12945123,JG107829,2023-01-07 15:45:00.000000 UTC,0000X S COLUMBUS DR,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,114,1,42,32,14,41.881776822,-87.620767948,2023
13117580,JG313715,2023-06-23 13:45:00.000000 UTC,0000X S COLUMBUS DR,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,114,1,42,32,14,41.881776822,-87.620767948,2023
12969662,JG136860,2023-01-31 20:30:00.000000 UTC,002XX S CANAL ST,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,121,1,42,28,06,41.878840427,-87.639582928,2023
13075263,JG262135,2023-05-15 22:00:00.000000 UTC,006XX W MADISON ST,THEFT,$500 AND UNDER,STREET,true,false,121,1,34,28,06,41.881831232,-87.643156665,2023
13179404,JG386997,2023-08-17 18:00:00.000000 UTC,005XX W JACKSON BLVD,THEFT,$500 AND UNDER,OTHER COMMERCIAL TRANSPORTATION,false,false,121,1,34,28,06,41.878034897,-87.640248924,2023
13131539,JG330444,2023-07-05 21:15:00.000000 UTC,0000X S JEFFERSON ST,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,false,false,121,1,34,28,14,41.881314979,-87.642644446,2023
13243036,JG463192,2023-10-14 01:30:00.000000 UTC,0000X N WELLS ST,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,122,1,34,32,03,41.882782094,-87.633855661,2023
12974022,JG141881,2023-02-05 17:55:00.000000 UTC,001XX W MADISON ST,ROBBERY,ARMED - HANDGUN,CONVENIENCE STORE,false,false,122,1,34,32,03,41.881966282,-87.631929312,2023
13156839,JG360363,2023-07-29 03:00:00.000000 UTC,001XX W ADAMS ST,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,false,false,122,1,42,32,03,41.879392098,-87.633264712,2023
13082156,JG271470,2023-05-23 07:54:00.000000 UTC,002XX N LA SALLE ST,BATTERY,SIMPLE,CONVENIENCE STORE,true,false,122,1,42,32,08B,41.885871785,-87.632452147,2023
13296848,JG527675,2023-12-03 22:52:00.000000 UTC,002XX W LAKE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,122,1,42,32,08B,41.885730181,-87.634433124,2023
13133404,JG332571,2023-07-07 13:00:00.000000 UTC,002XX S WACKER DR,THEFT,OVER $500,RESTAURANT,false,false,122,1,42,32,06,41.878630716,-87.636673298,2023
13276125,JG502955,2023-11-13 13:30:00.000000 UTC,0000X N LA SALLE ST,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,34,32,06,41.882114362,-87.632361012,2023
12950289,JG111334,2023-01-10 12:00:00.000000 UTC,0000X S LA SALLE ST,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,122,1,42,32,06,41.88106593,-87.632339422,2023
13109061,JG302704,2023-06-15 18:15:00.000000 UTC,001XX W MADISON ST,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,34,32,06,41.881968084,-87.63177506,2023
12961689,JG126882,2023-01-21 10:59:00.000000 UTC,001XX W RANDOLPH ST,THEFT,RETAIL THEFT,DRUG STORE,false,false,122,1,42,32,06,41.884476226,-87.631310613,2023
13096884,JG287257,2023-06-04 02:15:00.000000 UTC,002XX W ADAMS ST,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,122,1,42,32,06,41.879381337,-87.634201201,2023
13157938,JG358202,2023-07-27 13:42:00.000000 UTC,002XX W MADISON ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,122,1,34,32,06,41.881944424,-87.634195294,2023
13318460,JG553898,2023-12-24 21:40:00.000000 UTC,002XX W ADAMS ST,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,122,1,42,32,14,41.879381337,-87.634201201,2023
13082956,JG272753,2023-05-23 20:00:00.000000 UTC,001XX W QUINCY ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,122,1,42,32,14,41.878752027,-87.632706209,2023
13124494,JG321809,2023-06-29 21:00:00.000000 UTC,001XX W MADISON ST,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,122,1,34,32,14,41.881951231,-87.633060512,2023
13140334,JG340205,2023-07-14 03:00:00.000000 UTC,005XX S PLYMOUTH CT,ROBBERY,ARMED - OTHER FIREARM,STREET,false,false,123,1,4,32,03,41.875214851,-87.628694839,2023
13164046,JG368654,2023-08-04 06:25:00.000000 UTC,0000X E ROOSEVELT RD,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,123,1,4,32,03,41.867427761,-87.626192049,2023
13013163,JG188722,2023-03-17 08:48:00.000000 UTC,0000X E HARRISON ST,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,true,false,123,1,4,32,04B,41.874387379,-87.627117728,2023
13116959,JG313043,2023-06-22 15:45:00.000000 UTC,005XX S DEARBORN ST,BATTERY,SIMPLE,APARTMENT,false,false,123,1,4,32,08B,41.875154958,-87.629220565,2023
13169096,JG374966,2023-08-08 18:00:00.000000 UTC,011XX S STATE ST,BATTERY,SIMPLE,CTA TRAIN,false,false,123,1,4,32,08B,41.868165405,-87.62743954,2023
13189093,JG398606,2023-08-26 13:20:00.000000 UTC,011XX S CLARK ST,BATTERY,SIMPLE,SIDEWALK,false,false,123,1,34,32,08B,41.86821682,-87.6304532,2023
12939385,JG101262,2023-01-02 01:50:00.000000 UTC,011XX S DELANO CT W,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,123,1,25,32,08B,41.868107536,-87.632778394,2023
13030904,JG210188,2023-04-04 00:00:00.000000 UTC,0000X E 11TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,false,true,123,1,4,32,08B,41.869284939,-87.625191299,2023
13130028,JG328384,2023-07-05 09:33:00.000000 UTC,007XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,true,true,123,1,4,32,08B,41.872709056,-87.624187857,2023
13138075,JG338208,2023-07-12 15:45:00.000000 UTC,0000X E ROOSEVELT RD,ASSAULT,SIMPLE,DRUG STORE,false,false,123,1,4,32,08A,41.867414944,-87.627231186,2023
13203809,JG415978,2023-09-08 08:50:00.000000 UTC,009XX S WABASH AVE,THEFT,OVER $500,SIDEWALK,false,false,123,1,4,32,06,41.870334861,-87.625899331,2023
13307466,JG540667,2023-12-14 02:00:00.000000 UTC,008XX S WABASH AVE,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,123,1,4,32,06,41.871520566,-87.625930316,2023
13007018,JG181752,2023-03-10 04:00:00.000000 UTC,011XX S MICHIGAN AVE,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,123,1,4,32,06,41.868518128,-87.624113021,2023
13216523,JG431424,2023-09-20 00:01:00.000000 UTC,009XX S CLARK ST,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,123,1,34,32,06,41.870355187,-87.630550934,2023
13263445,JG487802,2023-11-01 20:25:00.000000 UTC,005XX S DEARBORN ST,THEFT,$500 AND UNDER,RESTAURANT,false,false,123,1,4,32,06,41.875242791,-87.629223273,2023
12979483,JG148495,2023-01-19 22:00:00.000000 UTC,006XX S CLARK ST,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,123,1,4,32,06,41.874233514,-87.630666333,2023
13323749,JG560119,2023-12-18 13:24:00.000000 UTC,011XX S CLARK ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,123,1,34,32,06,41.86821682,-87.6304532,2023
13090658,JG280348,2023-05-29 13:34:00.000000 UTC,011XX S CLARK ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,123,1,34,32,06,41.86821682,-87.6304532,2023
13158591,JG362170,2023-07-29 16:50:00.000000 UTC,011XX S DELANO CT W,THEFT,RETAIL THEFT,OTHER (SPECIFY),false,false,123,1,34,32,06,41.868167928,-87.632781406,2023
13255196,JG477720,2023-10-23 19:48:00.000000 UTC,006XX S STATE ST,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,123,1,4,32,06,41.8744151,-87.627609439,2023
13167964,JG373755,2023-08-05 19:30:00.000000 UTC,006XX S MICHIGAN AVE,THEFT,POCKET-PICKING,PARK PROPERTY,false,false,123,1,4,32,06,41.873883785,-87.624218932,2023
13000317,JG172573,2023-03-03 05:05:00.000000 UTC,010XX S CLARK ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,123,1,4,32,14,41.869707206,-87.630495617,2023
13207830,JG420858,2023-09-11 16:00:00.000000 UTC,008XX S WABASH AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,123,1,4,32,14,41.871295508,-87.625925454,2023
13175203,JG382026,2023-08-12 10:30:00.000000 UTC,007XX S LA SALLE ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,123,1,34,32,14,41.873051239,-87.631644936,2023
13233114,JG451157,2023-10-04 20:34:00.000000 UTC,001XX W POLK ST,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,true,false,123,1,34,32,14,41.872206708,-87.6308611,2023
13208143,JG421012,2023-09-12 09:07:00.000000 UTC,006XX W HARRISON ST,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,OTHER COMMERCIAL TRANSPORTATION,false,false,124,1,34,28,03,41.874363279,-87.643013039,2023
13207017,JG419702,2023-09-11 08:45:00.000000 UTC,006XX W HARRISON ST,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,false,false,124,1,34,28,04B,41.874363721,-87.64308647,2023
13083787,JG273581,2023-05-24 16:21:00.000000 UTC,005XX W GRENSHAW ST,BATTERY,SIMPLE,GAS STATION,false,false,124,1,28,28,08B,41.868184336,-87.641372316,2023
13199144,JG410652,2023-09-04 12:25:00.000000 UTC,005XX W 14TH PL,BATTERY,SIMPLE,OTHER (SPECIFY),false,false,124,1,25,28,08B,41.862451634,-87.640013423,2023
13200592,JG412268,2023-09-05 13:50:00.000000 UTC,006XX W 16TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,124,1,25,28,08B,41.859959413,-87.643586469,2023
13165385,JG370378,2023-08-05 11:20:00.000000 UTC,011XX S CANAL ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CONVENIENCE STORE,false,false,124,1,28,28,04A,41.868541914,-87.639235361,2023
13212902,JG427090,2023-09-16 20:06:00.000000 UTC,005XX W ROOSEVELT RD,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,124,1,28,28,08A,41.867251542,-87.639594427,2023
13293850,JG523979,2023-11-29 19:00:00.000000 UTC,014XX S CANAL ST,ASSAULT,SIMPLE,OTHER (SPECIFY),false,false,124,1,25,28,08A,41.862218265,-87.639087164,2023
13046393,JG228638,2023-04-18 18:07:00.000000 UTC,014XX S CANAL ST,ASSAULT,SIMPLE,STREET,true,false,124,1,11,28,08A,41.86231433,-87.639089796,2023
12942881,JG105190,2023-01-04 20:00:00.000000 UTC,011XX S CANAL ST,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,124,1,25,28,06,41.868541914,-87.639235361,2023
13110136,JG304913,2023-06-17 16:20:00.000000 UTC,010XX S CANAL ST,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,124,1,28,28,06,41.869505349,-87.639268997,2023
13212696,JG426771,2023-09-16 15:01:00.000000 UTC,013XX S CANAL ST,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,124,1,28,28,06,41.864493678,-87.639158,2023
13220545,JG435995,2023-09-23 13:51:00.000000 UTC,011XX S CANAL ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,124,1,28,28,06,41.868541914,-87.639235361,2023
13303705,JG536117,2023-12-10 17:15:00.000000 UTC,006XX W ROOSEVELT RD,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,124,1,28,28,06,41.867206743,-87.643090037,2023
13313232,JG547371,2023-12-15 13:50:00.000000 UTC,011XX S CANAL ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,124,1,28,28,06,41.868541914,-87.639235361,2023
13028704,JG206853,2023-03-31 14:26:00.000000 UTC,011XX S CANAL ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,124,1,25,28,06,41.868541914,-87.639235361,2023
13188164,JG397433,2023-08-25 16:00:00.000000 UTC,011XX S CANAL ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,124,1,28,28,06,41.868385458,-87.639229711,2023
13108036,JG302462,2023-06-15 15:00:00.000000 UTC,011XX S CANAL ST,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,124,1,28,28,14,41.868541914,-87.639235361,2023
12944251,JG106740,2023-01-06 15:19:00.000000 UTC,012XX S MICHIGAN AVE,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,131,1,3,33,03,41.86703917,-87.624144053,2023
13198461,JG409844,2023-09-03 18:30:00.000000 UTC,020XX S CLARK ST,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,RESTAURANT,false,false,131,1,11,34,03,41.854784611,-87.630152473,2023
13293867,JG523193,2023-11-30 11:45:00.000000 UTC,020XX S STATE ST,BATTERY,SIMPLE,APARTMENT,false,true,131,1,3,33,08B,41.854963672,-87.627133239,2023
13226515,JG443105,2023-09-28 21:00:00.000000 UTC,022XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,131,1,3,33,08B,41.852338762,-87.623788925,2023
13289048,JG518240,2023-11-26 15:00:00.000000 UTC,021XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,131,1,3,33,08B,41.853930752,-87.623841071,2023
12956884,JG121427,2023-01-19 01:31:00.000000 UTC,013XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,131,1,3,33,08B,41.865145359,-87.624098901,2023
12975628,JG143746,2023-02-07 10:14:00.000000 UTC,023XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,true,true,131,1,3,33,08B,41.850198974,-87.627024152,2023
13050866,JG233894,2023-04-23 00:10:00.000000 UTC,0000X W CERMAK RD,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,false,false,131,1,3,33,04B,41.852905207,-87.627981752,2023
13080993,JG269972,2023-05-22 07:30:00.000000 UTC,012XX S WABASH AVE,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,131,1,34,33,08A,41.866810739,-87.625817031,2023
13140755,JG340926,2023-07-14 15:30:00.000000 UTC,020XX S CLARK ST,ASSAULT,SIMPLE,APARTMENT,false,false,131,1,3,33,08A,41.854770868,-87.630148953,2023
13204292,JG416615,2023-09-04 18:00:00.000000 UTC,019XX S FEDERAL ST,THEFT,OVER $500,STREET,false,false,131,1,3,33,06,41.8562017,-87.629428501,2023
12941463,JG103624,2023-01-01 21:14:00.000000 UTC,021XX S STATE ST,THEFT,OVER $500,BAR OR TAVERN,false,false,131,1,3,33,06,41.853876773,-87.627104819,2023
13147169,JG348879,2023-07-20 10:00:00.000000 UTC,013XX S MICHIGAN AVE,THEFT,OVER $500,APARTMENT,false,false,131,1,3,33,06,41.865145359,-87.624098901,2023
13296195,JG527019,2023-11-23 17:00:00.000000 UTC,023XX S WABASH AVE,THEFT,$500 AND UNDER,RESIDENCE,false,false,131,1,3,33,06,41.850502104,-87.625446219,2023
13324048,JG558108,2023-12-29 02:07:00.000000 UTC,012XX S MICHIGAN AVE,THEFT,$500 AND UNDER,RESTAURANT,false,false,131,1,34,33,06,41.866937617,-87.624141504,2023
13097174,JG289375,2023-06-05 17:12:00.000000 UTC,019XX S STATE ST,THEFT,$500 AND UNDER,RESTAURANT,false,false,131,1,3,33,06,41.856185076,-87.627167521,2023
13108489,JG302801,2023-06-15 21:00:00.000000 UTC,012XX S STATE ST,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,131,1,34,33,06,41.866535025,-87.627391392,2023
13277243,JG504211,2023-11-14 17:05:00.000000 UTC,012XX S WABASH AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,131,1,34,33,06,41.866810739,-87.625817031,2023
